round,player_id,team_label,money,current_equipment_cost,match_number
11,65281,CT,5750,200,3
11,65282,CT,3550,6450,3
11,65283,CT,7450,3850,3
11,65284,CT,5550,200,3
11,65285,T,3900,200,3
11,65286,T,8050,200,3
11,65287,T,3150,200,3
11,65288,T,6750,200,3
11,65289,T,1550,200,3
12,65280,CT,3350,200,3
12,65281,CT,4150,4150,3
12,65282,CT,6500,4700,3
12,65283,CT,8950,200,3
12,65284,CT,4600,5950,3
12,65285,T,2100,200,3
12,65286,T,2650,200,3
12,65287,T,2850,200,3
12,65288,T,4350,200,3
12,65289,T,3450,200,3
13,65280,T,800,200,3
13,65281,T,800,200,3
13,65282,T,800,200,3
13,65283,T,800,200,3
13,65284,T,800,200,3
13,65285,CT,800,200,3
13,65286,CT,800,200,3
13,65287,CT,800,200,3
13,65288,CT,800,200,3
13,65289,CT,800,200,3
14,65280,T,3550,200,3
14,65281,T,3450,200,3
14,65282,T,3250,200,3
14,65283,T,4600,850,3
14,65284,T,3250,200,3
14,65285,CT,2050,200,3
14,65286,CT,2400,200,3
14,65287,CT,2700,200,3
14,65288,CT,3000,200,3
14,65289,CT,3300,200,3
15,65280,T,3550,200,3
15,65281,T,3300,200,3
15,65282,T,4000,3900,3
15,65283,T,3450,200,3
15,65284,T,5650,2850,3
15,65285,CT,4150,200,3
15,65286,CT,4300,200,3
15,65287,CT,4900,200,3
15,65288,CT,5100,200,3
15,65289,CT,4600,200,3
16,65280,T,3750,200,3
16,65281,T,4050,200,3
16,65282,T,6300,200,3
16,65283,T,5850,200,3
16,65284,T,6450,200,3
16,65285,CT,3150,200,3
16,65286,CT,3600,3900,3
16,65287,CT,3400,200,3
16,65288,CT,4100,200,3
16,65289,CT,2900,200,3
17,65280,T,2950,200,3
17,65281,T,3450,200,3
17,65282,T,3100,200,3
17,65283,T,1850,200,3
17,65284,T,1800,200,3
17,65285,CT,3950,4100,3
17,65286,CT,5050,200,3
17,65287,CT,3950,6350,3
17,65288,CT,4650,3900,3
17,65289,CT,3900,200,3
18,65280,T,3700,200,3
18,65281,T,3100,200,3
18,65282,T,4850,200,3
18,65283,T,5150,200,3
18,65284,T,4800,200,3
18,65285,CT,7350,7050,3
18,65286,CT,3850,200,3
18,65287,CT,6450,200,3
18,65288,CT,7050,200,3
18,65289,CT,3500,200,3
19,65280,T,2400,200,3
19,65281,T,2750,200,3
19,65282,T,2850,200,3
19,65283,T,3150,200,3
19,65284,T,2450,200,3
19,65285,CT,6800,4500,3
19,65286,CT,3650,200,3
19,65287,CT,4900,4300,3
19,65288,CT,5500,4500,3
19,65289,CT,4750,200,3
20,65280,T,4600,200,3
20,65281,T,5000,200,3
20,65282,T,5350,200,3
20,65283,T,5350,200,3
20,65284,T,4750,200,3
20,65285,CT,9150,5400,3
20,65286,CT,3850,200,3
20,65287,CT,7250,4800,3
20,65288,CT,7350,5000,3
20,65289,CT,4000,4500,3
21,65280,T,3700,200,3
21,65281,T,3700,200,3
21,65282,T,4150,200,3
21,65283,T,4350,200,3
21,65284,T,3400,200,3
21,65285,CT,9300,5700,3
21,65286,CT,4900,5700,3
21,65287,CT,9300,200,3
21,65288,CT,9700,5400,3
21,65289,CT,6550,200,3
22,65280,T,3400,200,3
22,65281,T,4300,200,3
22,65282,T,3550,200,3
22,65283,T,4250,200,3
22,65284,T,3500,200,3
22,65285,CT,8700,4800,3
22,65286,CT,8750,5000,3
22,65287,CT,10550,200,3
22,65288,CT,12450,5600,3
22,65289,CT,3350,200,3
23,65280,T,3600,200,3
23,65281,T,3250,200,3
23,65282,T,4150,3850,3
23,65283,T,3700,3200,3
23,65284,T,3750,4600,3
23,65285,CT,9500,200,3
23,65286,CT,9850,200,3
23,65287,CT,4550,200,3
23,65288,CT,13850,200,3
23,65289,CT,1550,200,3
24,65280,T,3250,200,3
24,65281,T,4500,200,3
24,65282,T,6150,200,3
24,65283,T,5050,4600,3
24,65284,T,7500,7050,3
24,65285,CT,6600,200,3
24,65286,CT,4500,200,3
24,65287,CT,2050,200,3
24,65288,CT,10350,200,3
24,65289,CT,2050,200,3
2,65280,CT,4050,200,4
2,65281,CT,4300,850,4
2,65282,CT,4000,850,4
2,65283,CT,3400,1150,4
2,65284,CT,3400,850,4
2,65285,T,2700,200,4
2,65286,T,2700,200,4
2,65287,T,2050,200,4
2,65288,T,1900,200,4
2,65289,T,2050,200,4
3,65280,CT,6300,1500,4
3,65281,CT,6000,2650,4
3,65282,CT,7150,2300,4
3,65283,CT,3550,4250,4
3,65284,CT,4950,1900,4
3,65285,T,4400,200,4
3,65286,T,4000,200,4
3,65287,T,3750,200,4
3,65288,T,4300,200,4
3,65289,T,3150,200,4
4,65280,CT,4900,200,4
4,65281,CT,7600,5600,4
4,65282,CT,6950,200,4
4,65283,CT,4900,200,4
4,65284,CT,9100,2800,4
4,65285,T,7050,200,4
4,65286,T,4800,200,4
4,65287,T,2950,200,4
4,65288,T,4500,200,4
4,65289,T,4350,200,4
5,65280,CT,4200,200,4
5,65281,CT,11200,4800,4
5,65282,CT,10450,200,4
5,65283,CT,5250,3550,4
5,65284,CT,12600,200,4
5,65285,T,6950,200,4
5,65286,T,7400,200,4
5,65287,T,6100,200,4
5,65288,T,4850,200,4
5,65289,T,6150,200,4
6,65280,CT,3250,6250,4
6,65281,CT,12900,200,4
6,65282,CT,8350,5950,4
6,65283,CT,6600,7250,4
6,65284,CT,9500,200,4
6,65285,T,6050,200,4
6,65286,T,7100,200,4
6,65287,T,5800,200,4
6,65288,T,3500,200,4
6,65289,T,3600,200,4
7,65280,CT,5400,200,4
7,65281,CT,15050,200,4
7,65282,CT,11050,200,4
7,65283,CT,6750,200,4
7,65284,CT,6200,6850,4
7,65285,T,6500,200,4
7,65286,T,8400,200,4
7,65287,T,6100,200,4
7,65288,T,4100,200,4
7,65289,T,3500,200,4
8,65280,CT,3950,200,4
8,65281,CT,12550,200,4
8,65282,CT,6850,200,4
8,65283,CT,5900,4300,4
8,65284,CT,9250,2100,4
8,65285,T,5600,200,4
8,65286,T,9500,200,4
8,65287,T,5800,200,4
8,65288,T,3700,200,4
8,65289,T,3700,200,4
9,65280,CT,3900,6250,4
9,65281,CT,10300,200,4
9,65282,CT,4700,200,4
9,65283,CT,8200,200,4
9,65284,CT,9600,200,4
9,65285,T,5200,200,4
9,65286,T,6950,200,4
9,65287,T,6600,200,4
9,65288,T,5100,200,4
9,65289,T,4700,200,4
10,65280,CT,6350,200,4
10,65281,CT,7800,200,4
10,65282,CT,3450,200,4
10,65283,CT,6250,5950,4
10,65284,CT,10550,6850,4
10,65285,T,4300,200,4
10,65286,T,5650,200,4
10,65287,T,4350,200,4
10,65288,T,3850,200,4
10,65289,T,4600,200,4
11,65280,CT,8700,200,4
11,65281,CT,5400,7150,4
11,65282,CT,4400,200,4
11,65283,CT,6400,4600,4
11,65284,CT,10950,200,4
11,65285,T,3700,200,4
11,65286,T,6450,200,4
11,65287,T,4050,200,4
11,65288,T,3500,200,4
11,65289,T,5200,200,4
12,65280,CT,3600,5800,4
12,65281,CT,7600,6900,4
12,65282,CT,3250,200,4
12,65283,CT,9650,5500,4
12,65284,CT,9200,200,4
12,65285,T,3400,200,4
12,65286,T,6750,200,4
12,65287,T,3750,200,4
12,65288,T,3800,200,4
12,65289,T,4200,200,4
13,65280,T,800,200,4
13,65281,T,800,200,4
13,65282,T,800,200,4
13,65283,T,800,200,4
13,65284,T,800,200,4
13,65285,CT,800,200,4
13,65286,CT,800,200,4
13,65287,CT,800,200,4
13,65288,CT,800,200,4
13,65289,CT,800,200,4
14,65280,T,3950,700,4
14,65281,T,3400,850,4
14,65282,T,3700,850,4
14,65283,T,3700,850,4
14,65284,T,4450,200,4
14,65285,CT,2400,200,4
14,65286,CT,2700,200,4
14,65287,CT,2000,200,4
14,65288,CT,2000,200,4
14,65289,CT,2200,200,4
15,65280,T,1450,200,4
15,65281,T,3100,200,4
15,65282,T,2400,200,4
15,65283,T,2300,200,4
15,65284,T,1950,200,4
15,65285,CT,3750,1900,4
15,65286,CT,4450,2600,4
15,65287,CT,4150,2200,4
15,65288,CT,3400,4200,4
15,65289,CT,4350,4600,4
16,65280,T,3150,200,4
16,65281,T,4700,200,4
16,65282,T,2750,200,4
16,65283,T,4950,200,4
16,65284,T,3200,200,4
16,65285,CT,5400,200,4
16,65286,CT,5950,200,4
16,65287,CT,4050,200,4
16,65288,CT,5700,5200,4
16,65289,CT,7200,4400,4
17,65280,T,2450,200,4
17,65281,T,3100,200,4
17,65282,T,3100,200,4
17,65283,T,4450,200,4
17,65284,T,2400,200,4
17,65285,CT,3850,4800,4
17,65286,CT,5200,4500,4
17,65287,CT,3700,200,4
17,65288,CT,7800,4800,4
17,65289,CT,9050,200,4
18,65280,T,2950,200,4
18,65281,T,3300,200,4
18,65282,T,3900,200,4
18,65283,T,4550,200,4
18,65284,T,4150,200,4
18,65285,CT,6250,5800,4
18,65286,CT,8250,4800,4
18,65287,CT,3400,200,4
18,65288,CT,9000,200,4
18,65289,CT,7300,200,4
2,65280,CT,2200,200,5
2,65281,CT,3300,200,5
2,65282,CT,2050,200,5
2,65283,CT,2400,200,5
2,65284,CT,2050,200,5
2,65285,T,3350,850,5
2,65286,T,3400,850,5
2,65287,T,5550,200,5
2,65288,T,3400,200,5
2,65289,T,3400,200,5
3,65280,CT,4300,200,5
3,65281,CT,3300,200,5
3,65282,CT,2750,200,5
3,65283,CT,2900,200,5
3,65284,CT,2700,200,5
3,65285,T,3800,3550,5
3,65286,T,3650,3850,5
3,65287,T,6650,3550,5
3,65288,T,7650,1300,5
3,65289,T,3300,200,5
4,65280,CT,3850,200,5
4,65281,CT,3700,200,5
4,65282,CT,2950,200,5
4,65283,CT,2900,200,5
4,65284,CT,3100,200,5
4,65285,T,5550,4100,5
4,65286,T,6000,4200,5
4,65287,T,9050,200,5
4,65288,T,9200,4600,5
4,65289,T,4150,200,5
5,65280,CT,3600,200,5
5,65281,CT,4050,200,5
5,65282,CT,4700,200,5
5,65283,CT,3400,200,5
5,65284,CT,4050,200,5
5,65285,T,8250,200,5
5,65286,T,9000,200,5
5,65287,T,11650,200,5
5,65288,T,12800,200,5
5,65289,T,3950,200,5
6,65280,CT,3650,200,5
6,65281,CT,3800,200,5
6,65282,CT,3800,200,5
6,65283,CT,3500,200,5
6,65284,CT,3850,200,5
6,65285,T,6300,200,5
6,65286,T,6000,6750,5
6,65287,T,8750,200,5
6,65288,T,12050,4200,5
6,65289,T,3800,3900,5
7,65280,CT,3700,200,5
7,65281,CT,5900,200,5
7,65282,CT,6550,200,5
7,65283,CT,3900,200,5
7,65284,CT,4550,200,5
7,65285,T,3700,4950,5
7,65286,T,9250,6250,5
7,65287,T,7800,200,5
7,65288,T,14800,4200,5
7,65289,T,6700,3900,5
8,65280,CT,3300,200,5
8,65281,CT,3700,6350,5
8,65282,CT,4250,5950,5
8,65283,CT,3850,3500,5
8,65284,CT,3500,4500,5
8,65285,T,2900,200,5
8,65286,T,10250,200,5
8,65287,T,4600,200,5
8,65288,T,14450,200,5
8,65289,T,6250,200,5
9,65280,CT,4350,200,5
9,65281,CT,6750,5950,5
9,65282,CT,5950,200,5
9,65283,CT,6100,200,5
9,65284,CT,7300,4700,5
9,65285,T,1900,200,5
9,65286,T,5800,200,5
9,65287,T,2600,200,5
9,65288,T,11800,200,5
9,65289,T,2400,200,5
10,65280,CT,2800,200,5
10,65281,CT,8250,200,5
10,65282,CT,2600,200,5
10,65283,CT,4200,200,5
10,65284,CT,9700,200,5
10,65285,T,3250,1900,5
10,65286,T,4650,200,5
10,65287,T,3450,4800,5
10,65288,T,14750,3500,5
10,65289,T,4600,6700,5
11,65280,CT,3500,200,5
11,65281,CT,4200,200,5
11,65282,CT,3250,200,5
11,65283,CT,4500,200,5
11,65284,CT,8600,200,5
11,65285,T,4800,2900,5
11,65286,T,3400,200,5
11,65287,T,6200,6750,5
11,65288,T,16000,200,5
11,65289,T,8150,6100,5
12,65280,CT,3400,200,5
12,65281,CT,4100,5950,5
12,65282,CT,6450,6650,5
12,65283,CT,3450,4500,5
12,65284,CT,7250,4500,5
12,65285,T,4350,200,5
12,65286,T,1400,200,5
12,65287,T,6350,200,5
12,65288,T,12500,200,5
12,65289,T,8550,200,5
13,65280,T,800,200,5
13,65281,T,800,200,5
13,65282,T,800,200,5
13,65283,T,800,200,5
13,65284,T,800,200,5
13,65285,CT,800,200,5
13,65286,CT,800,200,5
13,65287,CT,800,200,5
13,65288,CT,800,200,5
13,65289,CT,800,200,5
14,65280,T,4050,300,5
14,65281,T,4050,200,5
14,65282,T,3700,850,5
14,65283,T,4050,300,5
14,65284,T,4300,850,5
14,65285,CT,1900,200,5
14,65287,CT,2700,200,5
14,65288,CT,2400,200,5
14,65289,CT,2050,200,5
15,65280,T,3900,4000,5
15,65281,T,4200,200,5
15,65282,T,4250,200,5
15,65283,T,3300,4300,5
15,65284,T,3850,4200,5
15,65285,CT,2700,200,5
15,65287,CT,2800,200,5
15,65288,CT,3100,200,5
15,65289,CT,3100,200,5
16,65280,T,6450,200,5
16,65281,T,4000,4050,5
16,65282,T,3700,200,5
16,65283,T,6550,4700,5
16,65284,T,7100,4500,5
16,65285,CT,2950,200,5
16,65287,CT,3700,200,5
16,65288,CT,4750,200,5
16,65289,CT,3100,200,5
17,65280,T,5950,200,5
17,65281,T,7700,200,5
17,65282,T,3800,3900,5
17,65283,T,10050,200,5
17,65284,T,10250,4500,5
17,65285,CT,3850,200,5
17,65287,CT,3800,200,5
17,65288,CT,4750,200,5
17,65289,CT,4050,3900,5
18,65280,T,5500,4200,5
18,65281,T,5400,5950,5
18,65282,T,5700,200,5
18,65283,T,9900,200,5
18,65284,T,12450,200,5
18,65285,CT,3800,200,5
18,65287,CT,5150,200,5
18,65288,CT,4800,200,5
18,65289,CT,6700,200,5
19,65280,T,8650,200,5
19,65281,T,8650,200,5
19,65282,T,3650,5600,5
19,65283,T,9450,4600,5
19,65284,T,12300,4200,5
19,65285,CT,3450,200,5
19,65287,CT,3750,200,5
19,65288,CT,4200,200,5
19,65289,CT,6100,200,5
20,65280,T,5950,200,5
20,65281,T,5700,200,5
20,65282,T,4000,200,5
20,65283,T,6450,200,5
20,65284,T,13300,200,5
20,65285,CT,3550,4950,5
20,65287,CT,3450,200,5
20,65288,CT,3850,4100,5
20,65289,CT,3800,200,5
21,65280,T,4800,200,5
21,65281,T,4650,200,5
21,65282,T,3250,4100,5
21,65283,T,5700,200,5
21,65284,T,13150,4200,5
21,65285,CT,3650,200,5
21,65287,CT,4750,200,5
21,65288,CT,5200,200,5
21,65289,CT,3150,200,5
22,65280,T,3650,200,5
22,65281,T,5000,4400,5
22,65282,T,6400,4500,5
22,65283,T,4950,200,5
22,65284,T,15650,4200,5
22,65285,CT,3550,200,5
22,65287,CT,3950,200,5
22,65288,CT,4700,200,5
22,65289,CT,3650,200,5
2,65280,T,2050,200,7
2,65281,T,2350,200,7
2,65282,T,1900,200,7
2,65283,T,2050,200,7
2,65284,T,1900,200,7
2,65285,CT,4300,850,7
2,65286,CT,3400,850,7
2,65287,CT,4350,200,7
2,65288,CT,3400,200,7
2,65289,CT,3750,300,7
3,65280,T,3750,200,7
3,65281,T,4450,200,7
3,65282,T,4300,200,7
3,65283,T,4150,200,7
3,65284,T,4000,200,7
3,65285,CT,4900,4050,7
3,65286,CT,6000,2600,7
3,65287,CT,5050,2450,7
3,65288,CT,4100,2450,7
3,65289,CT,3300,4000,7
4,65280,T,5200,200,7
4,65281,T,3550,3550,7
4,65282,T,3950,200,7
4,65283,T,4400,3500,7
4,65284,T,3550,200,7
4,65285,CT,5600,200,7
4,65286,CT,5700,200,7
4,65287,CT,4750,200,7
4,65288,CT,4900,200,7
4,65289,CT,4500,200,7
5,65280,T,4050,4200,7
5,65281,T,6250,200,7
5,65282,T,3300,3200,7
5,65283,T,4950,200,7
5,65284,T,5100,200,7
5,65285,CT,3250,200,7
5,65286,CT,3350,200,7
5,65287,CT,2250,200,7
5,65288,CT,2200,200,7
5,65289,CT,3550,200,7
6,65280,T,3900,200,7
6,65281,T,1450,200,7
6,65282,T,4200,200,7
6,65283,T,2750,200,7
6,65284,T,2100,200,7
6,65285,CT,3750,4200,7
6,65286,CT,5000,200,7
6,65287,CT,4450,200,7
6,65288,CT,3250,200,7
6,65289,CT,4550,200,7
7,65280,T,2100,200,7
7,65281,T,3050,200,7
7,65282,T,1900,200,7
7,65283,T,4650,200,7
7,65284,T,2000,200,7
7,65285,CT,6100,4500,7
7,65286,CT,4200,3950,7
7,65287,CT,3250,4350,7
7,65288,CT,3450,3900,7
7,65289,CT,5050,4500,7
8,65280,T,3300,200,7
8,65281,T,3600,200,7
8,65282,T,6050,200,7
8,65283,T,3700,200,7
8,65284,T,4150,4150,7
8,65285,CT,6250,200,7
8,65286,CT,4500,200,7
8,65287,CT,3950,200,7
8,65288,CT,4150,200,7
8,65289,CT,5550,200,7
9,65280,T,3750,200,7
9,65281,T,3600,200,7
9,65282,T,3650,5950,7
9,65283,T,6350,4400,7
9,65284,T,3400,200,7
9,65285,CT,5000,200,7
9,65286,CT,2450,200,7
9,65287,CT,2250,200,7
9,65288,CT,2300,200,7
9,65289,CT,2550,200,7
10,65280,T,4800,200,7
10,65281,T,3600,200,7
10,65282,T,7000,6150,7
10,65283,T,4000,200,7
10,65284,T,5150,200,7
10,65285,CT,5500,200,7
10,65286,CT,4950,200,7
10,65287,CT,4150,200,7
10,65288,CT,4200,200,7
10,65289,CT,4650,200,7
11,65281,T,1450,200,7
11,65282,T,7150,200,7
11,65283,T,1400,200,7
11,65284,T,2550,200,7
11,65285,CT,4500,5100,7
11,65286,CT,4600,200,7
11,65287,CT,5750,200,7
11,65288,CT,4000,200,7
11,65289,CT,4900,6450,7
12,65281,T,2050,200,7
12,65282,T,1950,200,7
12,65283,T,3300,200,7
12,65284,T,2600,200,7
12,65285,CT,6800,200,7
12,65286,CT,3950,4100,7
12,65287,CT,3600,5600,7
12,65288,CT,3900,200,7
12,65289,CT,7150,7750,7
13,65281,CT,800,200,7
13,65282,CT,800,200,7
13,65283,CT,800,200,7
13,65284,CT,800,200,7
13,65285,T,800,200,7
13,65286,T,800,200,7
13,65287,T,800,200,7
13,65288,T,800,200,7
13,65289,T,800,200,7
14,65281,CT,3250,500,7
14,65282,CT,3550,200,7
14,65283,CT,3350,600,7
14,65284,CT,4150,500,7
14,65285,T,2350,200,7
14,65286,T,2200,200,7
14,65287,T,2050,200,7
14,65288,T,2050,200,7
14,65289,T,2100,200,7
15,65281,CT,5150,3350,7
15,65282,CT,3400,2700,7
15,65283,CT,3300,4500,7
15,65284,CT,3300,200,7
15,65285,T,4250,200,7
15,65286,T,3550,200,7
15,65287,T,4250,200,7
15,65288,T,4450,200,7
15,65289,T,3800,200,7
16,65281,CT,6050,200,7
16,65282,CT,4500,200,7
16,65283,CT,1800,200,7
16,65284,CT,2200,200,7
16,65285,T,4250,5950,7
16,65286,T,4000,200,7
16,65287,T,3900,4200,7
16,65288,T,3400,200,7
16,65289,T,3650,200,7
17,65281,CT,5000,200,7
17,65282,CT,3650,4100,7
17,65283,CT,5050,200,7
17,65284,CT,3250,2100,7
17,65285,T,3250,6850,7
17,65286,T,2550,200,7
17,65287,T,4250,200,7
17,65288,T,2500,200,7
17,65289,T,2750,200,7
18,65281,CT,4050,200,7
18,65282,CT,5600,4100,7
18,65283,CT,3400,200,7
18,65284,CT,3850,200,7
18,65285,T,5000,200,7
18,65286,T,4450,200,7
18,65287,T,5950,200,7
18,65288,T,4600,200,7
18,65289,T,3450,3400,7
19,65281,CT,1850,200,7
19,65282,CT,6000,200,7
19,65283,CT,1550,200,7
19,65284,CT,1400,200,7
19,65285,T,4750,4900,7
19,65286,T,4900,200,7
19,65287,T,4700,200,7
19,65288,T,3550,200,7
19,65289,T,4500,200,7
20,65281,CT,2750,200,7
20,65282,CT,2000,3750,7
20,65283,CT,3450,200,7
20,65284,CT,2250,200,7
20,65285,T,7900,200,7
20,65286,T,5350,3850,7
20,65287,T,3900,200,7
20,65288,T,3950,200,7
20,65289,T,4000,4500,7
21,65281,CT,3350,200,7
21,65282,CT,4400,200,7
21,65283,CT,6000,200,7
21,65284,CT,4450,4300,7
21,65285,T,5150,200,7
21,65286,T,6050,200,7
21,65287,T,1400,200,7
21,65288,T,2300,200,7
21,65289,T,5100,200,7
22,65281,CT,4450,200,7
22,65282,CT,3300,3750,7
22,65283,CT,4150,4600,7
22,65284,CT,6800,5100,7
22,65285,T,2400,200,7
22,65286,T,3550,200,7
22,65287,T,3300,200,7
22,65288,T,3200,200,7
22,65289,T,2600,200,7
23,65281,CT,1850,200,7
23,65282,CT,3600,200,7
23,65283,CT,4750,200,7
23,65284,CT,7050,200,7
23,65285,T,3250,200,7
23,65286,T,4600,4300,7
23,65287,T,3650,200,7
23,65288,T,3650,200,7
23,65289,T,3850,4600,7
2,65280,CT,2050,200,8
2,65281,CT,2950,200,8
2,65282,CT,2050,200,8
2,65283,CT,2050,200,8
2,65284,CT,2000,200,8
2,65285,T,4650,700,8
2,65286,T,4650,200,8
2,65287,T,3700,200,8
2,65288,T,4350,200,8
2,65289,T,4050,200,8
3,65280,CT,2450,200,8
3,65281,CT,4750,200,8
3,65282,CT,3050,200,8
3,65283,CT,4150,200,8
3,65284,CT,2400,200,8
3,65285,T,4050,200,8
3,65286,T,8300,1300,8
3,65287,T,3850,4400,8
3,65288,T,4250,3550,8
3,65289,T,3600,3800,8
4,65280,CT,5000,3900,8
4,65281,CT,3300,200,8
4,65282,CT,4100,3900,8
4,65283,CT,5150,3050,8
4,65284,CT,3300,200,8
4,65285,T,1850,200,8
4,65286,T,8200,200,8
4,65287,T,3700,200,8
4,65288,T,4450,200,8
4,65289,T,3400,200,8
5,65280,CT,6550,200,8
5,65281,CT,4750,4700,8
5,65282,CT,7100,200,8
5,65283,CT,7850,200,8
5,65284,CT,3800,200,8
5,65285,T,4200,200,8
5,65286,T,10900,200,8
5,65287,T,2700,200,8
5,65288,T,4450,200,8
5,65289,T,4400,200,8
6,65280,CT,5850,200,8
6,65281,CT,4150,200,8
6,65282,CT,2550,200,8
6,65283,CT,4050,200,8
6,65284,CT,1700,200,8
6,65285,T,4050,5950,8
6,65286,T,8000,200,8
6,65287,T,3250,200,8
6,65288,T,5500,200,8
6,65289,T,3750,200,8
7,65280,CT,3450,200,8
7,65281,CT,3300,200,8
7,65282,CT,3250,200,8
7,65283,CT,6950,6000,8
7,65284,CT,3900,200,8
7,65285,T,4400,200,8
7,65286,T,4600,200,8
7,65287,T,2250,200,8
7,65288,T,5900,200,8
7,65289,T,1450,200,8
8,65280,CT,4200,3550,8
8,65281,CT,3500,4150,8
8,65282,CT,4450,6200,8
8,65283,CT,9100,200,8
8,65284,CT,3500,3500,8
8,65285,T,3200,200,8
8,65286,T,5600,200,8
8,65287,T,3600,200,8
8,65288,T,7250,200,8
8,65289,T,3150,200,8
9,65280,CT,4050,200,8
9,65281,CT,4700,200,8
9,65282,CT,4600,200,8
9,65283,CT,4600,200,8
9,65284,CT,2200,200,8
9,65285,T,4850,6250,8
9,65286,T,5450,200,8
9,65287,T,3800,200,8
9,65288,T,4050,200,8
9,65289,T,3700,200,8
10,65280,CT,3350,200,8
10,65281,CT,5650,200,8
10,65282,CT,4400,200,8
10,65283,CT,4800,6850,8
10,65284,CT,3400,2200,8
10,65285,T,5500,200,8
10,65286,T,3150,200,8
10,65287,T,1800,200,8
10,65288,T,1850,200,8
10,65289,T,1400,200,8
11,65280,CT,4150,3550,8
11,65281,CT,3300,4700,8
11,65282,CT,4200,4200,8
11,65283,CT,7150,7750,8
11,65284,CT,3250,200,8
11,65285,T,3200,200,8
11,65286,T,3850,200,8
11,65287,T,2350,200,8
11,65288,T,1900,200,8
11,65289,T,2000,200,8
12,65280,CT,6500,3550,8
12,65281,CT,5700,5600,8
12,65282,CT,6900,4800,8
12,65283,CT,11050,7150,8
12,65284,CT,3950,200,8
12,65285,T,3700,200,8
12,65286,T,5850,200,8
12,65287,T,4200,200,8
12,65288,T,3550,200,8
12,65289,T,3600,200,8
13,65280,T,800,200,8
13,65281,T,800,200,8
13,65282,T,800,200,8
13,65283,T,800,200,8
13,65284,T,800,200,8
13,65285,CT,800,200,8
13,65286,CT,800,200,8
13,65287,CT,800,200,8
13,65288,CT,800,200,8
13,65289,CT,800,200,8
14,65280,T,3350,700,8
14,65281,T,3700,1650,8
14,65282,T,4000,850,8
14,65283,T,4250,200,8
14,65284,T,3550,200,8
14,65285,CT,2500,200,8
14,65286,CT,2700,200,8
14,65287,CT,2050,200,8
14,65288,CT,2400,200,8
14,65289,CT,2300,200,8
15,65280,T,3550,4050,8
15,65281,T,5150,3350,8
15,65282,T,5100,2900,8
15,65283,T,3500,3000,8
15,65284,T,4300,2900,8
15,65285,CT,3350,200,8
15,65286,CT,2700,200,8
15,65287,CT,3100,200,8
15,65288,CT,2950,200,8
15,65289,CT,2500,200,8
16,65280,T,4500,200,8
16,65281,T,6250,200,8
16,65282,T,5800,200,8
